A,B,C,D,E,outcome
-36.39980245564912,-58.98269448415803,-0.508712289533398,3.4621147356226882,2.3521650618718937,0
-55.41570822844715,-33.36803612518102,-2.7458084735737387,-8.098528899358284,4.1692411955885085,1
-9.011860255260029,-51.31605910177996,2.864451862949024,3.196770241953216,0.6672136063763202,0
23.070017599222012,-47.83575676476913,4.178358456202934,-0.40490447284828124,-3.68593227355178,0
-45.0042643275705,-0.09457335834217355,0.8848727110387385,2.4848699797230758,-1.735216913708697,1
-69.45311005018394,96.21863975187983,3.995909605235942,22.368122155645185,0.8311148121042314,1
24.42735727016641,-31.664794507120988,-0.208852681507956,3.813461189550254,-4.090826033723713,1
77.34288390774358,-10.873718030468075,10.997525347729727,-4.0473206822588015,-12.38558526074725,0
-67.51758533915233,-3.6509624787106576,-2.7611297363673613,8.113172508714396,1.784622913594235,1
135.21180819982456,2.812512573605016,15.232814233340475,-7.100454477167555,-15.364479312990792,1
-9.476179594063032,-20.916996013039636,3.6238902960399337,1.251719179914134,-3.3043600873467076,1
44.001907967653935,-7.292714480143999,2.7416556865881345,-3.1957592108875583,-3.79882051438474,0
27.511752537834024,-30.882031603452027,1.5876039524919212,-0.11474006028233515,0.5027625488328541,1
81.70380638581602,-9.220511772635048,6.704095524782159,-4.899818666499719,-4.3632845191523755,0
24.59582535980164,111.30099852549534,-39.996700352424234,29.91311341694984,-5.859495126279013,1
-36.77897213067907,-67.80462007991576,-0.3143073505840131,3.6175600606906952,3.2074886434104117,1
-57.533993469218764,31.820339600972705,-2.9606314550116295,-8.805927705808674,0.3072243152116379,0
-40.363538574596554,25.023223087581272,2.0596419877411702,-1.669521618270576,0.38750326529539875,1
34.51636046209705,48.447624851683074,10.994092549182968,0.8585104861270895,-11.890205604432808,1
-60.00606394978609,69.41167327766888,6.582854381155447,-24.298369536284863,-2.486686267798865,0
-85.87589759239283,34.915349255354975,-5.436137694085084,-15.595793001402319,2.5126365853515003,1
10.840948251458766,-44.63388219974747,-3.7583949549109614,0.5296809068247881,-0.5687288807931447,0
-48.28680925172205,22.4409297629257,-6.059234392708685,-4.9146730316680225,-0.04671872053753536,1
-50.89945925289428,44.6740510869594,-0.6472940147056394,-9.838882656329359,-2.8524076415005477,0
-61.689222136351184,33.16759564713558,-4.755554040802069,4.351165338093559,0.8336271461859306,1
-48.4660410148134,-7.050568149613826,-1.1290672907897923,-7.941768693397601,0.5479935469055892,1
-1.6726558401960565,4.162332583559839,-4.718031732560936,-3.7494106410615684,2.51350072498778,0
1.682584024724267,-28.566867469010038,4.8678384984558996,-1.2299851093373149,-2.1654638915711173,0
8.46414944228366,-43.24834649836904,13.798412230387411,3.802050540815253,0.5172148668941113,0
25.423635417656133,-6.262687349337211,5.388637778097186,10.15275753542786,-7.630541453460694,1
-70.8518484193252,78.09224236005734,-1.7062869512142513,9.157486593229251,1.507506021636647,1
-19.23835891244572,-57.76690400206447,-0.6898129396574472,0.19364470131051817,1.4096147270534487,0
-68.53432177613463,13.167543723469233,-2.342805640806703,-10.458930290831129,0.9326677593481294,1
151.23475531288608,112.97595069310707,-25.77892527416006,8.649841639999174,5.243442601619667,1
-37.32427793511031,-43.64655366289632,-0.9969167271750748,14.863676482401733,0.8342815227220594,1
-56.424458914194574,11.18431236493992,-0.9196043512150391,-6.506886865154579,2.0383677514335607,0
44.50617488115698,-23.108027208832524,7.88021693427083,5.751884412713045,-1.090449054738711,1
-38.072831062556126,-26.676827526673627,1.2357444393745567,1.266996571952117,-0.9068710605892517,1
-17.919168347228805,-76.15294225587235,3.5427979866352675,4.61655054977608,2.8087011743074224,1
-15.447995807561604,-63.79469209637294,-6.41677081960441,1.9198231194675783,2.971231532127551,1
7.522257361330422,-4.747351402655826,10.298586886608668,4.894696176879967,0.0639646346703646,0
-70.7110310506837,49.92412339984922,-12.852650865394837,5.288256847369621,-0.40223654172337664,1
-48.15271414881382,41.73721933589125,2.373077719431956,-6.926946042304374,3.0090299914590424,1
45.05342195953834,-35.93553224356443,20.33578326152983,-3.394116335905277,-2.9810339422503653,0
56.367401964696604,28.754758390235963,-1.1060351759673706,12.517341186935086,3.6535018476709515,1
39.54418075897088,2.4682605420629775,20.8973233414259,-1.8898407224680884,0.9999370391502923,0
-33.85686189987238,41.154980178490284,6.920716662407777,-13.443127590493653,-5.386702360621505,1
44.764990950831375,-5.300591896231327,29.54140742879637,-3.4985977254921288,-6.382800285161903,0
-46.821564121115124,10.640253769625774,-0.7525686145245082,-10.68176371581634,0.9647955358013347,0
64.97744048442651,-32.832321681418826,-4.116906803667483,0.8187172486838887,-4.55950660203618,1
-36.71445570455554,-9.586985960628446,-1.7556224096319046,0.9294879954655302,-1.7641874212385382,1
-56.92184791119066,-19.49956934415315,-4.460268891716785,-2.8077629803273516,2.7545682183392897,1
72.18987585892975,-10.698947318433918,-8.237875208496101,2.283680770701493,-4.9086682102128245,1
32.9375633702749,-39.40185524803405,7.546463189386248,-1.8660553035512784,-5.314619788591604,0
102.13109676415095,-8.400700845333336,-8.539031216451566,0.35098941302228315,-2.30580838597448,1
-54.54288305887081,-12.165217341810022,-2.2104695787500375,-6.786847824187913,1.7426827265096132,0
21.755508013129155,5.695090169167089,10.041384950560982,21.118670246901196,13.238182133760318,1
8.943714351886126,-83.93012015672653,1.9230471035476606,2.2114837425074336,-0.08492436155348582,0
-4.437503783371353,-50.99720187072017,-7.132009779736104,5.62057466009012,1.0898403750762002,1
-59.32564067424535,-7.99775320116349,-3.4577693875577604,0.21315589968962803,0.9395860554604215,1
-9.849569567324167,-7.9910488981381524,7.569823333782352,1.3107657681940152,1.4728555954483769,0
-43.7698375605709,-49.185653505723565,-1.1208949863730366,-1.2307866364068925,2.775417728964208,0
-6.514969149603923,45.07750439389578,10.340102383267078,-13.851546951990134,-1.1758331237564006,0
83.38870036238201,39.634355695423544,1.8956895011187431,16.275405472828655,3.668458786229559,1
-67.65001187570483,18.70098027863252,-1.925703522694371,-3.025529997203719,1.5482107647924976,1
8.216980792173935,-73.95560220009254,9.684836520860717,1.6513488869552602,0.523780305816312,0
-62.42342530534575,-17.771417509258914,-3.6236773271456815,-8.399466559845452,3.6447738342493117,0
-21.138297188196443,6.575715320973151,5.865929274525096,-2.3026593519501755,-5.323373321329075,0
96.29309189190802,-18.40909929592305,-29.95986105197561,-2.6639354816244536,1.3579111625831302,1
-47.03770595891204,71.00146869294768,0.19735911340179604,-2.1162341396041344,-1.1282226374465847,0
44.54321681173771,-38.722219717929946,-11.996050347916102,-1.3786203269386736,1.7573119066015064,1
29.742923467317524,-51.69077714996535,-4.303016915261811,1.9714469295579318,-0.5742201667161088,1
-65.0313319675843,-8.302338851748786,-1.8989097076891808,3.9779315841392138,2.627334910748446,1
-25.994727136920396,-10.39066803826582,1.6758191239702749,-5.212342865590253,0.1640991276369098,0
-15.381832501393344,-41.22141598995864,-9.818295269540275,5.639498109437295,1.8434141725798587,1
-35.686234358828116,-73.2524210050347,0.38364574353755887,3.8982382915898324,3.307354787237281,0
-64.92913901444238,2.5920163207896265,-5.01103888580294,-4.965348369678946,2.0324942748806314,0
-82.2401777018692,75.38016900664046,-1.0877148041446831,-6.869505551737717,1.0593962639231738,1
-60.76790187660154,37.18275391467896,-2.054267596881515,0.4878503926708751,-0.6020779723956565,1
47.02458224674129,165.2082913698218,-43.49400137760903,32.69596789138971,-7.317780174174609,1
-60.3721274303748,-4.095924194818069,-3.309986656616051,-8.688196166970316,2.0214172493449594,1
7.930413361757111,-49.973284596894075,4.7214618793349485,1.4909393043627732,-3.1669356478550252,0
-46.7862942220052,37.484750558919394,0.10455463069706232,-6.210032334641527,1.2310755721269064,1
-78.30720540607774,27.45777656254834,-3.753892334876613,-10.18787456677282,1.7031077142873656,1
-49.37131476276989,-50.195725524567756,-0.9170420549402029,1.2109618193175862,3.2642740783797657,1
25.180266701574308,-43.16348791614498,2.505305915116947,-3.2452188240863493,-4.028555749385435,1
-46.601905242867105,-24.966066300065208,-1.3497798970945276,-1.381556169703389,0.8945773558981142,0
-76.13113912838283,32.61173381304049,-1.3304993440852242,-19.195268244769725,1.1518965641833352,1
37.84658314111365,-34.402041319253776,-7.58697146299652,0.9062172100922149,-2.329589598174299,0
11.432345632637734,-47.2577708768415,-9.679573683735585,-0.49114532070611255,1.2126195212298458,0
-62.85074923718182,25.627349761387087,-5.2366284993613235,-11.175916444316373,0.6814296861971599,1
-18.66980066815584,-82.65130848435213,2.6228675954723957,3.707838030494425,1.4783940691573507,1
96.3602001338985,-10.067689240775051,21.157042816581388,-4.873132855853419,-1.1290267977794026,0
-30.41185190899445,-11.168933501020167,-0.751191182870671,1.2349090445064905,-1.8049221623433622,0
19.593738748299227,33.45669151038477,19.59680104696291,-4.764625852736115,3.305957714342503,0
-68.39497287704214,62.244376293264224,2.7802399937710995,32.4325430519607,1.7131907271030034,1
13.853825520405751,-39.6096082627151,-11.569880458531175,0.19175678936672375,0.32234573031905267,0
-55.778319505634386,34.86487989856151,-2.7171077475476197,-4.487540940895849,-1.9723729228885647,1
-45.338138769214744,-36.094122118443536,-1.5000559057824718,4.229264244798456,1.0161713831687251,1
111.06361802535898,28.8052639057147,-35.512310073535346,4.876865226612027,-1.9478947497720283,1
-51.94097626646529,-39.3755468531118,-1.642491301047979,3.677516847364011,2.2180121352169366,1
-23.683201816916263,-63.1404953746188,1.061065465768614,0.7131618894384996,1.6221626467522223,0
-84.06864612377737,71.60013458965676,-10.63438123345953,-2.9666391412658566,-0.19337998539612578,0
-18.976743272313605,-65.02382326415935,0.24941066935011358,8.146119086672336,1.18864894216825,0
-23.076905918899126,-47.938788056531585,-3.36025282911303,0.905785673746664,2.127936517068774,1
-57.24553238831923,9.207692101686538,-7.544918947699113,-1.1899708568054908,2.0262915712900167,1
108.13108921070214,-3.394226583730725,18.041125512019082,1.7710222177906838,27.370358046545544,1
-43.90440911400173,-2.0401205697343956,-5.124630939621967,0.720202562487936,0.17858260991507427,1
-57.426499237478176,-13.674518988399228,-3.7877816637932953,-3.5143364366254857,2.3793479196678033,0
-46.20063677645181,59.35033588154723,5.806232838359275,-16.86245730746557,5.558939754471761,1
-41.74345339102891,-39.756945393095656,-2.7641147828778205,2.028887456977925,1.8841869964370808,0
-28.267961440629005,14.022864552831889,2.4546441983130185,-8.296791000552659,-3.0419612123231627,0
88.3357894300659,-6.549372749692865,-23.79683155539625,1.5324462870960727,0.929077470266627,1
-4.097298174310232,-42.98495319265029,9.518803484320859,4.0045984063939635,1.4930285232577043,0
-80.08730852613591,60.545427987711086,-6.15214134870277,-3.3923186296262497,-0.9588151165739323,1
-28.49820915623369,-60.324665613393485,1.0615812324683636,3.738309973402717,0.7676691409216143,0
18.56469087095188,0.8430273249064741,-5.090631122112692,4.832670154248576,-1.7837706153495871,1
-56.519065383881326,44.19846895970911,0.8083325275862817,-10.005786463058474,2.103415794861541,0
60.37684445794408,-51.01962183063426,-22.893588445032286,-1.953500965505904,1.3548258203971077,0
-17.692541531667754,-71.42025081824464,-1.5683546299665776,2.729432104982903,2.887923063652948,1
15.886500289025241,-50.07855202617712,-2.742699855495223,1.4627693060481142,-1.1084787638320948,0
-45.0042643275705,-0.09457335834217355,0.8848727110387385,2.4848699797230758,-1.735216913708697,1
-43.811185064910006,-12.560766498864448,-3.3952102196311094,-2.285488568640679,1.0813860119002285,0
4.335021181369107,-53.02540705470157,12.190729629993967,0.9052254227318541,-2.8876207620007204,1
-5.237702692408537,-62.04580572536686,3.222095400097168,2.3738181704128314,-1.8383313315482548,0
24.625803210897683,-36.191084949804676,9.108935282958852,-0.8628477923446305,1.902927731355634,1
-73.54594723675099,54.13234494357195,-5.812434040106239,-14.729401058697796,1.558269674480604,1
39.62434298215041,-50.42923253116635,21.025872902379493,-0.9813003119252213,-10.102141047596751,0
-59.801091348942904,31.074808055578764,-1.3859927980136055,0.9268427102329049,-1.5838350226194409,1
-74.1506591321092,15.552757124337722,-5.091238221989447,-3.0122298008633304,0.8494092629776373,1
-28.072033966404508,-34.33805499911565,0.6682762016037648,15.646633214887682,-1.642339795379409,1
-16.052731073044164,-70.5343618003749,-2.089652703921973,2.5920377868792177,2.5766173720602814,0
166.35459125730512,154.7329003859464,-47.541990827355015,6.230189120316459,0.004705998032670299,1
-37.29096530315129,13.712749897926063,0.060396453332462095,-4.788793087726353,-0.4573799435516034,0
-80.17292795796791,31.651936395304936,-5.527244684425677,-7.088335961787592,1.187953909205242,1
133.3614098696665,32.452570979854016,-28.005969588436454,-2.1035882689591534,-1.5481971832956751,1
-81.86972860455839,23.607834653218777,-4.123787585437158,-7.246574885444003,2.787826731734751,1
-38.81164178955803,8.020930685530411,2.9498532291760764,-7.114802839136138,-2.083428362002369,0
-51.95972560465504,78.20922505825278,2.7061557031508245,11.322661138052615,3.566160273815448,1
-7.238078422149726,22.419575829304666,3.808602534239411,20.40211122033528,-7.2839448931766135,1
-105.44926360942003,86.76766087154672,-9.7060535004165,-7.675705083224816,-0.2815832299236,1
102.25687655241276,42.832665938448365,-4.062627728053287,9.534194065084376,-8.176297631930815,1
-50.018037312049074,-9.663772274552437,-0.9697128948698773,-1.6269576262564267,0.3152751927165236,0
-45.682778464839274,-17.95270627547606,-5.633341583837363,-4.000720825245625,2.3357391439552684,0
-53.61725338183377,62.44350824030842,-10.27182010720176,-3.658136375618525,-1.534817553301076,0
48.08856895363971,-53.47893983965641,10.837797096625227,-1.2730650443311735,-4.360268337947304,0
-61.211930733375404,41.473591329471645,-3.61342360506153,3.7434536120706894,0.4475096220070491,1
-36.242994618513215,-2.5477109535274,-1.1818525260378727,0.07334419007637717,-0.9111692069314425,1
156.6372107043381,16.13991959022992,-37.88091374577081,-7.281979817084949,0.82487476425018,0
-37.26625352746763,-56.171477655997904,0.24863311061054816,3.0109280698055754,1.735301405551262,1
2.241250272620755,-51.23020504926196,8.705144192605593,3.204352891596569,-2.719161329645068,0
-12.658232448321815,-0.9510530093674661,3.216488750488325,-7.875079180421166,-3.196815180268525,0
60.42907204607754,63.05041760001062,42.83363781908181,-8.94469383747753,8.4694931419163,1
30.19813218279565,44.85569017066625,-4.120887623192145,0.24478881201291605,-4.4471847324199345,1
30.334511067927547,-35.005038448799446,-5.267704707691001,0.3492957414451108,-1.648269302181963,1
-76.41872733561942,55.69291352501894,-4.464109177696571,4.747713239117687,-2.9241368022084315,1
6.9567914756404985,-61.73263970015252,-6.306256208743829,1.5973023138843845,1.0449978606911856,0
-33.877262280780634,-70.36552388252045,-0.8212946369584562,1.86019761235002,3.5316670687622,0
-68.54854949597036,52.51164004834974,-7.708213442472789,4.501479825266221,-1.2933773805104412,1
-52.68585389567066,-1.8205947059823349,-0.6938154917296877,-2.1061983487835296,0.4737423826333675,0
47.01911268109466,-53.771827392050184,-14.344647741628092,0.24210099618277706,0.9019094082993062,0
-66.74776083702588,12.177147460944461,-2.996701391623801,-1.18652204748546,0.5791932420931153,1
150.97650878834395,31.533140239249356,-29.238147147157022,-8.048656603576633,0.5543892219806659,1
88.77951859991383,14.369977292005958,19.664583532536092,-1.9645127494400194,-9.98516029387305,1
-30.13082561810983,-66.52601062062507,2.8080995020879893,0.05546562567672014,1.4591167447408222,0
53.714913300747085,-17.18026123861207,10.52282857559503,-3.8876000302015012,-6.881618256753899,0
-91.86483903343819,47.51034704619884,-6.355366191033235,1.180731781508511,1.4939842837585953,1
209.95200881150168,46.410745083041164,-62.93145620544407,-9.356159501370117,0.6202381367034946,0
-42.70443721999441,51.57807519042068,7.478553658459668,-2.068919881563531,0.2560026015615671,0
-52.33998246925824,-16.927257794091357,-1.2059486756655773,-4.307095819018903,2.1037074379514986,0
-91.6148873212078,73.44795001457571,-11.625457128333924,-15.273293142702638,2.3452833122865964,0
11.254964004737323,-20.512423712149506,10.89704354881601,-0.31233793272678984,2.6480234548574373,0
34.871143815708024,-69.14724049056392,6.616531976616079,0.3923905830995741,-3.889320527698796,0
195.6030234532071,107.86185566624071,87.07012425345502,-7.831569111636696,-9.714184729137212,1
-72.85005638201304,84.04158004389514,-3.082959852067906,-7.454537902045265,-0.07767200317668355,1
25.284376144271953,23.98743738105323,14.637149128816228,3.5404749603029675,2.659079551624947,0
-16.039070426739276,-62.8603210471161,3.7266970707232936,3.744485967799503,3.5064013500143183,1
-62.14649021422607,26.726041834329138,-1.806079662334377,-9.435767484607384,2.0043844579899135,1
-30.16487801579444,-55.229404955322714,2.5461623541028096,1.104991175082485,0.1970127225228405,0
-96.39345086011997,62.86918354284957,-8.617524224797538,-15.410919918997726,2.43404070893978,1
-21.293237290690964,-74.72731714863566,-1.3119704382910629,5.289295815945079,2.5441076991399845,0
23.81451002505154,-39.1643927802361,7.95697436584994,-0.9924812107925564,-7.825026520463058,0
61.33364021402789,82.3063941749511,-33.88913655530533,18.218548074308956,-2.2083100537778555,1
-52.62749032924315,-2.3963010228475934,-3.955104400617052,-7.0229634346838266,0.9202851584263593,0
-74.64267162164634,78.50188273476094,3.275373161897908,-0.16540566107721233,6.9852984503027145,1
42.66224605447507,-65.01750282546139,2.6978809686096024,-0.08911370072966394,-4.14676222684434,0
6.931101554755194,-4.056062952157682,-12.332190482339081,13.853495584348059,-2.9445177691140425,1
9.105355734450896,-60.65551471388605,13.475655481122516,1.9299105408424322,-2.474167422533152,1
-11.347911243369808,-62.468259042799296,4.065576039051403,1.0584344358002575,-1.9219681205954062,1
75.92790442563523,-19.67755485362279,10.008386020470509,-0.5563656267076034,-7.2515101373135495,0
-41.67209791466964,9.175935307257202,-0.55080481828629,-3.9007468778275616,2.078697312019373,0
49.77437994632782,-30.198353585930043,28.110451824131097,4.950729062022238,4.850317410276639,0
-54.04595968106343,29.608604231043074,-2.082897438669664,23.895767088400987,-5.756654475988949,1
-0.682758156987385,-68.97594477032033,-1.9504719194957718,4.640775758522316,0.6334264672627792,0
26.54766589347204,-60.24946274265316,-6.194257368149795,2.8730517574262335,-0.9462964104146832,1
70.82820433426188,-1.9817454746083691,-4.834985582974576,-2.355975858646092,1.6298133420986214,0
-15.665490308957823,-75.66630756758131,1.1034512342399383,3.5216645491495346,1.4283415161992772,0
-19.205639391747088,-71.25631672899131,-0.8132261307307214,5.8467547978704,4.6235870698993775,1
-49.950139590230116,21.560163783478355,2.2156164744709956,0.3464209889316276,0.8370566268144461,0
-49.98603087957361,-38.075589624317956,-1.4988943002797714,0.41254806630960833,2.239059657933635,0
-67.26837983229927,-1.3758687354091745,-4.716498422401653,0.5652022731114431,1.3830373850449744,1
-31.055187372183138,22.55761923266969,10.768028252184994,-15.695956665543394,-4.3976788753223985,0
-35.09984230416099,-49.15427002542622,1.524704524393523,2.0370852602565694,0.2647331966386963,1
47.97117909422005,-43.065411220446045,-22.15066732735011,-1.4155113683351659,1.544867758272517,0
-65.23498771842858,-9.524203978325438,-4.199121129478274,-0.22007120318796805,1.9372372655505035,1
160.25619148617886,32.95955968937744,31.175615244156752,-2.757012502528184,-1.2178542678907966,1
-76.3420288677459,20.60334386083355,-6.413462589495138,-11.288384930776685,2.913435629989236,1
11.893174362155545,-65.66215954492476,-4.230975343846065,0.9206950895569904,1.1495552582231472,0
35.2521064626932,-64.54136818559002,-13.390210457710984,-0.3584207309556791,1.6463880422301707,0
129.01160159597225,18.6162012078272,19.106615280772054,-4.978585074985229,-7.65482340971729,0
8.966065324263326,-67.83809493205547,7.992831565935168,1.137969573639856,0.5809093175537702,0
-42.6429184976372,-1.547252972046484,-4.574205224811753,-4.632387627213118,0.9390980284433169,1
-39.89876164938449,-54.14226376689953,-0.48886188239664186,-0.452789461591925,3.1602750796263575,0
-29.665438269865763,-77.58293453787735,0.36754731804485946,3.7739837908398437,3.1438018241310997,1
35.58438362045843,-47.88376624320188,-8.820991900088876,-1.3166994214473706,-1.6315747598931207,0
-79.54941887802082,38.8623230436699,-11.01011508178013,-20.199888585540666,4.336424540922496,0
-30.22290954641538,-60.29366409752348,0.1390252223915008,1.1640301729142157,2.009172521229516,0
-45.886486166974215,-43.97559375923751,-1.1158960403223857,-1.6647240794131657,2.694489590084269,0
66.06335043005821,-52.91142227906031,-15.361755365202603,-1.325846851353304,-0.10959087879767426,0
-76.29360672919526,35.1120044725532,-5.580601669472486,-13.023402585919765,3.3194669306123297,1
-25.160507389973407,-60.445996234676315,-1.9581347885544442,2.637872802697689,1.9119686953654387,1
-116.47416522058069,114.19368088798043,-9.00090768753748,-31.083509738502546,3.704170507205958,1
46.513866148955756,-30.88631512061303,22.800350442095226,-0.7435279415628896,3.4131554156221426,0
-16.469502212648496,26.23673438049346,13.703104074900677,-9.686522224380564,6.515297234877057,0
-21.852463341244583,-36.148615412316225,-1.100176867982368,3.3180933827462837,0.6051149037935991,0
-46.78990069806029,86.55334041691653,2.4126439507775443,-0.11798203679216897,-4.493802925121932,1
-46.20804830885085,-4.557833780398702,0.41205375859410914,-0.9345444862861225,-2.0437863995462275,1
66.12833017689462,19.86368820650884,-26.97979504243562,8.18895407495993,3.0234258711719466,1
15.660251349307574,-71.82114922080238,-6.03897893063863,2.9457157947238377,1.7237913208401117,1
70.78883486270658,-11.717116959183924,20.924710363792357,-1.8447244218613388,-11.846031386382348,1
-104.74692450320913,101.56237811377504,-6.615434599317906,36.167383226299776,-5.414666855393167,1
-54.35079199378553,19.503719600987004,2.05131999016217,-10.300570497314387,0.27028949668142604,0
118.21261376661208,-8.830945070713906,-30.661328363310577,-3.036112957139913,-0.05676643739017745,1
-64.35341569830227,63.90908790330666,-0.848442335782545,-8.919566715244345,0.6584301400138908,1
0.6630617273318223,-65.12930191810307,1.4783667247569503,2.4903073633015556,-1.182461056455208,0
45.21703493325601,-38.45828553852263,-10.276579455940636,-1.4039471912313588,-0.3809138722762096,0
-31.715436093308835,19.294834826290064,6.753916599219133,0.040609264663870645,-5.201634764345889,0
20.683316697422498,97.60694020377993,-10.333798624790317,19.40649692393973,-5.8665875937832395,1
-3.211510445260904,95.13287092817077,3.1963315380926014,19.617649619186395,-5.695591556930983,1
-60.795461615885294,58.31146470746178,-5.988457865135373,6.904742692806788,-2.0994319432028754,1
-50.33288511009038,16.003353329963588,1.0640775827109086,0.6456188753710734,-3.2933571020935926,1
56.564722164079825,109.61283905801758,1.2839432733749343,24.647356225556194,-0.21233312332759857,1
62.44650362112072,-45.2436086888245,-9.07199190042644,-0.4552470403402969,0.381242460563885,0
-48.48963606776241,-19.723324131710836,-0.4562988753760456,-2.726061828404258,1.2779124990723254,0
97.91128754904018,-8.636360293450565,-23.11511730109676,-5.167367959419528,-0.006846008190936174,1
-28.575447605478168,31.11720131367417,1.6801019827696813,1.8294047959045785,3.1336405515017693,0
73.87505254013152,-24.76272338419035,-18.20357138622634,-4.332636685226797,3.2409022886605685,0
-69.98789260829886,55.615407237953434,0.15959265168198253,-5.984976299315212,-2.9679190671325375,0
-34.03988934892289,8.716002875357553,-0.8802548179237175,-1.819596250508866,1.0637279728135514,1
20.94164411383924,-41.055010978891204,11.06181299205158,-0.27651315377101604,-2.7066187090590565,0
32.52800473660452,-33.278430314025655,-0.9035083223574759,1.5019724757343884,2.9777668525853778,1
35.73472697563938,16.77048103594717,23.95988167776977,16.380545603301897,-0.6392716455632135,1
